id,name,room_type,bed_type,bed,bedrooms,bathrooms,host_id,host_name,street,country,latitude,longitude,price,number_of_reviews,minimum_nights,availability_365
32546244,Best Location Hale in Hilo!,Entire home/apt,Real Bed,,2,1.0,8041910,Kim,"Hilo, HI, United States",United States,19.70905,-155.06646,100.00,0,3,149
32546486,"1 Bdr Cozy condo,Five-Star Home,convenient,in DT!!",Entire home/apt,Real Bed,,1,1.0,244349666,Lisa,"Montréal, Québec, Canada",Canada,45.52154,-73.55243,50.00,1,1,255
32548455,Quartier des spectacles #304 -Studio apartment,Entire home/apt,Real Bed,,0,1.0,244166515,Lovely Homes,"Montréal, Québec, Canada",Canada,45.51387,-73.57126,70.00,0,5,152
32603163,"遠眺大海的獨立空間,夕陽西下景色怡人",Private room,Real Bed,,1,1.0,142771502,Utomo,"Hong Kong, New Territories, Hong Kong",Hong Kong,22.3768,113.98952,502.00,0,1,356
3261569,Big Private 4 bedrooms 1 bathroom Near Subway!,Entire home/apt,Real Bed,,4,1.0,10297692,Dee,"Brooklyn, NY, United States",United States,40.67658,-73.93122,300.00,30,1,321
32618302,Triple Ensuite with Bathroom,Private room,Real Bed,,0,1.0,136119586,Hand,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.32131,114.16987,447.00,0,1,90
32636126,"Near the RAMBLA, the double room at  SEASIDE PORT1",Private room,Real Bed,,1,2.0,245364385,Tina,"Barcelona, Catalunya, Spain",Spain,41.37559,2.17075,10.00,0,4,66
32645900,【WhiteHouse】3-4人溫馨套房 | 體驗九龍文化､雙地鐵太子旺角東站,Entire home/apt,Real Bed,,0,1.0,64778764,Cynthia,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.32345,114.16907,597.00,0,1,344
32649235,Flat Share Room in Prince Edward(Pe4d),Shared room,Real Bed,,1,1.0,97240131,Jov,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.32787,114.1652,243.00,0,29,365
32663016,★ RARE - gigantic Montreal nest ★ MTL life - @Prefontaine E,Entire home/apt,Real Bed,,6,2.0,66055808,Host-Me,"Montreal, QC, Canada",Canada,45.54095,-73.54624,160.00,0,1,275
32663214,Habitación Luminosa y tranquila ambiente familiar.,Private room,Real Bed,,0,1.0,74107100,Adriano,"Esplugues de Llobregat, CT, Spain",Spain,41.37747,2.10189,35.00,0,2,365
32677257,PRIVATE ROOM NEAR CITY CENTER,Private room,Real Bed,,1,1.0,245711595,Lina,"Barcelona, Catalunya, Spain",Spain,41.38401,2.16459,35.00,0,2,301
32678048,Central Room(Ml9c),Shared room,Real Bed,,1,1.0,97240131,Jov,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,22.28064,114.15492,267.00,0,29,365
32678211,Room available in central (ml23a),Private room,Real Bed,,1,1.0,4584648,Ivy,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,22.28161,114.15082,243.00,0,29,365
32679285,"O:Neat & relaxing unit, 10pax max, fast speed WiFi",Entire home/apt,Real Bed,,0,2.0,160224869,Kiyoshi,"Kowloon, Kowloon, Hong Kong",Hong Kong,22.29761,114.17399,2002.00,0,1,56
32679705,Beautiful room for three!!,Private room,Real Bed,,1,1.0,245622192,Christina,"Barcelona, Catalunya, Spain",Spain,41.38251,2.14959,75.00,0,1,47
32679910,31% Off Free WiFi New Studio 3min to Subway B HKU,Entire home/apt,Real Bed,,0,1.0,10575316,Mark,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,22.28771,114.13783,597.00,0,5,359
32699333,chambre privée  en plein cœur de Rosemont,Private room,Real Bed,,1,1.0,81292259,Martin,"Montréal, QC, Canada",Canada,45.543,-73.58714,35.00,0,2,80
32699393,Studio in Tsimshatsui (T6a),Private room,Real Bed,,0,1.0,97240131,Jov,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.30077,114.17386,353.00,0,29,365
32702406,Ocean View 1Bdrm at Luana Waikiki w/Free Parking,Entire home/apt,Real Bed,,1,1.0,34024330,Alohana Realty LLC,"Honolulu, HI, United States",United States,21.28397,-157.83302,175.00,0,1,189
32707786,"Soho chilling apartment in Mid-levels, Central",Entire home/apt,Real Bed,,1,1.0,76263915,Jess,"Hong Kong Island, Hong Kong Island, Hong Kong",Hong Kong,22.28168,114.15296,801.00,0,1,355
3270926,POIPU TURTLE SUITE STEPS TO THE BEACH W/ AC!,Entire home/apt,Real Bed,,3,2.0,756093,Joshua,"Koloa, HI, United States",United States,21.87386,-159.45168,536.00,42,1,202
3271418,Olímpics Rio 2016 - Penthouse,Private room,Real Bed,,1,2.0,16540908,Daniela,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-22.93592510827873,-43.334599802734886,298.00,0,1,365
32715595,Quiet house with parking near downtown Montreal,Entire home/apt,Real Bed,,2,1.0,227474488,Marie,"Montréal, Québec, Canada",Canada,45.47747,-73.60753,110.00,1,1,258
32717275,My house is your house - goodvibes only (balcony),Private room,Real Bed,,1,1.0,4374289,Ash And Nani,"Barcelona, Catalunya, Spain",Spain,41.41067,2.18568,59.00,0,2,85
32727861,【官宣!我们】国贸||罗湖口岸||老街||万象城||大屏投影仪||重工业风二,Private room,Real Bed,,1,1.0,244248601,香蕉宿黑金厂民宿精品酒店,"Shenzhen Shi, Guangdong Sheng, China",China,22.53595,114.1191,385.00,0,1,362
32734009,"[6TS- 9B] Large studio @ Mong Kok Center, 4 pax",Entire home/apt,Real Bed,,1,1.5,240526225,Danish,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.3177,114.17161,754.00,0,1,43
32745053,SUNNY APARTMENT FIRA BARCELONA CAMP NOU,Entire home/apt,Real Bed,,3,1.0,29095769,Sonia & Fabio,"L'Hospitalet de Llobregat, CT, Spain",Spain,41.37128,2.12294,80.00,0,3,10
32745518,1BD Ocean Front at Mana Kai Maui,Entire home/apt,Real Bed,,1,1.0,2154262,Condominium Rentals Hawaii,"Kihei, HI, United States",United States,20.70462,-156.44622,637.00,0,4,311
32746163,Gorgeous Loft w 14ft ceilings & mezzanine- PARKING,Entire home/apt,Real Bed,,1,1.0,246254668,Sophie,"Montréal, Québec, Canada",Canada,45.48047,-73.58284,68.00,0,60,106
32748063,This room is perfect for responsible guests,Private room,Real Bed,,1,1.0,246059708,Mhmd,"Montréal, Québec, Canada",Canada,45.54042,-73.57206,70.00,0,1,152
32752615,Efficient stay in TST!,Entire home/apt,Real Bed,,1,1.0,32635919,Y Y,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.29912,114.1732,550.00,0,1,89
32759894,NEW! Homey Double Bedroom #8/TST MTR 2 mins,Private room,Real Bed,,0,1.0,243611445,Hannah V,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.29733,114.17182,361.00,0,2,65
32761256,#308 Triple Room at TST Separate Bath/MTR 1 minute,Private room,Real Bed,,1,1.0,234058715,Ray,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.30183,114.17779,447.00,0,1,355
32774643,Cozy & central apartment in the heart of Barcelona,Entire home/apt,Real Bed,,2,1.0,150164588,Leo,"Barcelona, CT, Spain",Spain,41.37534,2.15819,150.00,0,1,263
32798068,Prime Location Studio Plateau/Mcgill/DT,Entire home/apt,Real Bed,,0,1.0,50027321,Didi,"Montréal, Québec, Canada",Canada,45.5134,-73.57461,51.00,0,1,197
32805549,Precioso apartamento en primera linea del mar!,Private room,Real Bed,,2,1.0,54895620,Justyna,"Barcelona, CT, Spain",Spain,41.37849,2.19137,37.00,0,30,364
32806919,Sunny loft in the heart of the plateau,Entire home/apt,Real Bed,,1,1.0,2982985,Ayleen,"Montréal, QC, Canada",Canada,45.53183,-73.58466,150.00,0,7,310
32823084,LUMINOUS HOUSE - MONTREAL - WESTMOUNT,Entire home/apt,Real Bed,,3,2.5,246729480,Claire,"Montréal, Québec, Canada",Canada,45.47733,-73.61182,150.00,1,2,336
32829395,Large Room Boqueria,Private room,Real Bed,,1,1.5,37308706,Easy,"Barcelona, Catalunya, Spain",Spain,41.38057,2.17338,40.00,0,3,143
32835270,Lux 2 bedroom/2 bath/2 balconies/free parking,Entire home/apt,Real Bed,,2,2.0,102519223,Dantan,"Montréal, Québec, Canada",Canada,45.47281,-73.60671,149.00,0,2,199
32838638,DOWNTOWN ON St. CATHERINE!,Entire home/apt,Real Bed,,7,1.0,229505184,Aj,"Montréal, Québec, Canada",Canada,45.49305,-73.57981,199.00,0,1,310
32838748,Alii Estate- Luxury 4 Acres- Walk to Beach,Entire home/apt,Real Bed,,5,5.5,149306068,My Rental Advisor,"Kailua-Kona, HI, United States",United States,19.59781,-155.97238,3250.00,0,7,187
32839070,"3 Floor Luxury Townhouse, Downtown, W/Free Parking",Entire home/apt,Real Bed,,3,3.0,74187021,Ferum,"Montréal, Québec, Canada",Canada,45.49013,-73.57932,299.00,1,1,150
32843905,Private room in central location in dee why,Private room,Real Bed,,1,1.0,239722867,Pooja,"Dee Why, NSW, Australia",Australia,-33.7529,151.29126,60.00,0,1,84
32847674,【hiii】简约一室@油麻地站/天后庙/百老汇电影中心-HKG_0018,Entire home/apt,Real Bed,,1,1.0,208808835,Alice,"Hong Kong, Hong Kong",Hong Kong,22.31121,114.1693,620.00,0,1,79
32856730,Downtown Comfort Room (Tsim Sha Tsui),Private room,Real Bed,,1,1.0,35108303,Jade,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.30238,114.17602,479.00,0,2,360
32877018,"Cozy double room with kitchen near Austin, #B",Private room,Real Bed,,1,1.0,187647833,Roy,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.30761,114.16593,353.00,0,1,362
3288363,Cosy one bed studio apartment,Entire home/apt,Real Bed,,1,1.0,8118271,Deborah,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,22.26972,114.18394,502.00,1,1,0
3288487,Rio de Janeiro - Unforgettable!,Private room,Real Bed,,1,1.0,10828042,Eduardo,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-23.01054142728607,-43.44788140018425,746.00,0,1,365
32894465,Deluxe 2 bedroom condo. Prime downtown location,Entire home/apt,Real Bed,,2,1.0,164983655,Aki.,"Montréal, Québec, Canada",Canada,45.49872,-73.57356,81.00,0,1,159
32896330,rent my bedroom while i am away,Private room,Real Bed,,1,1.0,117283744,Stephen,"Montréal, QC, Canada",Canada,45.47889,-73.5606,25.00,0,3,143
32928274,罗湖火车站旁文锦渡口岸对面三分钟地铁站安静独立一房一厅,Private room,Real Bed,,0,1.0,247751679,昭霞,"深圳市, 广东省, China",China,22.54134,114.12917,251.00,0,1,330
32932316,【空城】万象城/国贸地铁站/一房一厅/独立厨房卫浴/大凸窗,Entire home/apt,Real Bed,,1,1.0,128920564,夕,"深圳市, 广东省, China",China,22.53686,114.11272,432.00,0,1,84
32933572,Stylish Floral Studio Room - 5mins to MTR for 3ppl,Entire home/apt,Real Bed,,0,1.0,66914582,Rosey,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.31764,114.16922,518.00,0,1,153
32934486,"Chambre fleurie / flower room, appartement artsy",Private room,Real Bed,,1,1.0,4981803,Sarah,"Montréal, Québec, Canada",Canada,45.51793,-73.59153,35.00,0,1,21
3293479,Quarto Aconchegante/Welcoming Room,Private room,Futon,,1,1.0,15861002,Amanda,"Rio, Rio de Janeiro, Brazil",Brazil,-22.877996653610207,-43.258999362820504,101.00,0,1,365
32948708,1分钟太子地铁站 两房一厅特色窗台方便新豪华装修干净整洁 4人入住非常舒服两晚有折扣,Entire home/apt,Real Bed,,2,1.0,181808933,汝聰,"太子, 九龍, Hong Kong",Hong Kong,22.32478,114.16696,903.00,0,1,83
32958737,Bright room in little Italy,Private room,Real Bed,,1,1.0,22261490,Isabelle,"Montréal, Québec, Canada",Canada,45.53712,-73.62216,46.00,0,2,3
32969,Light filled Williamsburg Apartment,Entire home/apt,Real Bed,,1,1.0,142833,Katherine,"Brooklyn, NY, United States",United States,40.71596,-73.93938,160.00,7,3,317
3301571,Palin Suites,Entire home/apt,Real Bed,,2,2.0,8136523,Гёкхан,"Istanbul, Istanbul Province, Turkey",Turkey,41.02616,28.97804,886.00,13,3,363
3308303,Oceanside in Poipu on South Shore,Entire home/apt,Real Bed,,1,1.0,16705530,Jack And Dorinda,"Koloa, HI, United States",United States,21.88166,-159.47392,175.00,24,7,89
332150,"GREAT VIEW -Santa Teresa- GUESTHOUSE ""Casa 48""  #2",Private room,Real Bed,,1,5.0,406989,Casa 48 Guesthouse,"Santa Teresa, Rio de Janeiro, Brazil",Brazil,-22.92854412444802,-43.19478262863695,168.00,65,1,343
3322110,Air conditioned room,Private room,Real Bed,,1,1.0,16773140,Alexis,"Barcelona, Catalonia, Spain",Spain,41.3784,2.16607,42.00,178,2,338
333190,"Room,  Bikes and views!  SGL-DBL",Private room,Real Bed,,1,1.5,1697782,Jóse,"Barcelona, Catalonia, Spain",Spain,41.4012,2.18139,18.00,185,3,14
3332055,Home17 - R2,Private room,Real Bed,,1,1.0,16717949,Luis,"Porto, Porto District, Portugal",Portugal,41.14905,-8.61746,65.00,17,2,292
3335550,Bright Suite Apartments,Entire home/apt,Real Bed,,1,1.0,16841652,Cem,"İstanbul, İstanbul, Turkey",Turkey,41.04384,29.00152,2378.00,1,1,365
333624,Balai Kona Tropical Paradise,Private room,Real Bed,,1,1.0,1699469,Sylvia,"Kailua-Kona, HI, United States",United States,19.7183,-155.99142,80.00,95,3,338
3355353,2 BED 2BAHT- in the Heart of historical  sleeps 6,Entire home/apt,Real Bed,,2,2.0,4733924,Cesim,"Istanbul, İstanbul, Turkey",Turkey,41.00582,28.97111,443.00,4,7,333
336569,The most beautiful view in Rio!,Entire home/apt,Real Bed,,1,1.0,1712679,Ana Amelia,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-22.944907761773145,-43.18311802407714,209.00,55,4,311
3374964,2 quartos no Centro - Arcos da Lapa em frente!,Entire home/apt,Real Bed,,2,1.0,16655607,Gustavo,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-22.912516786694592,-43.17933302853201,119.00,59,2,317
3376567,Luxury Duplex in Williamsburg with private bath,Private room,Real Bed,,1,1.0,2042864,Anna,"Brooklyn, NY, United States",United States,40.70926,-73.94673,125.00,14,4,10
3382961,HUGE/COOL/CHIC/ LOFT /OLD CITY,Entire home/apt,Real Bed,,3,2.0,17005296,Nathalie,"Montreal, QC, Canada",Canada,45.50351,-73.56238,1190.00,4,3,314
3383677,Duplex Penthouse Terrace & View :),Private room,Real Bed,,1,1.5,17069461,David,"Istanbul / Beyoglu, Istanbul Province, Turkey",Turkey,41.03062,28.98076,274.00,25,3,0
3404472,Charming Boutique Room in Bushwick,Private room,Real Bed,,1,1.0,17169449,Kip,"Brooklyn, NY, United States",United States,40.69502,-73.90645,55.00,210,3,8
3410502,Excellent Location and price !,Entire home/apt,Real Bed,,10,8.0,16741283,Altin,"Istanbul, Istanbul Province, Turkey",Turkey,41.00884,28.97592,2083.00,1,1,365
34177,PETIT HOUSE,Entire home/apt,Real Bed,,1,1.0,147330,Ercan,"Beşiktaş, İstanbul, Turkey",Turkey,41.06901,29.03882,237.00,8,30,357
342027,Serenity amidst the busy city,Entire home/apt,Real Bed,,1,1.0,168417,Marie,"New York, NY, United States",United States,40.77631,-73.95289,121.00,15,1,355
342139,Hilltop Legacy | Hilo Bay Room,Private room,Real Bed,,1,1.0,1423797,Jade,"Hilo, HI, United States",United States,19.71831,-155.09657,69.00,48,1,266
3427741,Nice Flat close to the Copa beach,Entire home/apt,Real Bed,,1,1.0,16164025,Maria,"Rio, Rio de Janeiro, Brazil",Brazil,-22.9687851177226,-43.189715788928034,205.00,4,5,354
3432115,Quite flat in the heart of Gràcia,Private room,Real Bed,,2,1.0,8449363,Eva,"Barcelona, Catalonia, Spain",Spain,41.40111,2.15749,45.00,22,3,350
3446689,2 Bedroom Condo With Private Roof Terrace!,Entire home/apt,Real Bed,,2,1.0,17369966,Melanie,"Montreal, QC, Canada",Canada,45.53785,-73.57204,99.00,93,2,6
3448897,Studio em Copacabana a 50 metros da praia,Entire home/apt,Real Bed,,1,1.0,16536321,Jamil Alberto,"Copacabana, Rio de Janeiro, Brazil",Brazil,-22.96375497300735,-43.174956775285985,112.00,18,4,334
3458439,Tatami with 6 ppl 1Minute to  MTR,Entire home/apt,Real Bed,,3,1.0,5469501,Sophie,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.31899,114.16955,1217.00,134,1,69
3463465,Flat in city center,Entire home/apt,Real Bed,,3,2.0,17450600,Ana,"Porto, Porto, Portugal",Portugal,41.15717,-8.60812,52.00,10,2,0
3464992,Azulejo Porto Riverside,Entire home/apt,Real Bed,,1,1.0,17457654,Cláudia,"Porto, Porto, Portugal",Portugal,41.14234,-8.61215,70.00,103,3,328
3476105,Your own private big Brooklyn apt!,Entire home/apt,Real Bed,,1,1.0,5810978,Ala,"Brooklyn, NY, United States",United States,40.68422,-73.95666,127.00,135,3,11
3476107,"Private room in Gracia, Barcelona",Private room,Real Bed,,1,1.0,17508976,Colette Marie,"Barcelona, Catalonia, Spain",Spain,41.40202,2.16201,30.00,2,5,0
347803,A 2 bedroom walk to Ocean Lahaina A23,Entire home/apt,Real Bed,,2,2.0,1118742,Carol,"Lahaina, HI, United States",United States,20.87519,-156.67426,269.00,41,1,346
3485641,Designer's studio in Williamsburg,Entire home/apt,Airbed,,1,1.0,15623954,Claire,"Brooklyn, NY, United States",United States,40.71184,-73.9464,105.00,11,3,19
3494585,Detached Wooden House with garden,Entire home/apt,Real Bed,,1,1.0,17595373,Aral,"Adalar, Istanbul Province, Turkey",Turkey,40.86722,29.13313,401.00,32,1,363
349618,JUMP IN BED IPANEMA - DOUBLE 1,Private room,Real Bed,,1,1.0,1771300,Jump In Bed,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-22.981098379281594,-43.207665380656884,168.00,15,2,339
3503965,kiralık daire,Entire home/apt,Real Bed,,1,1.0,17613677,Diğdem,"İstanbul, İstanbul, Turkey",Turkey,41.03018,28.98152,95.00,4,1,195
3506859,2 chambres piscine jardin,Entire home/apt,Real Bed,,2,1.0,2558754,Annie,"Montréal, Québec, Canada",Canada,45.54386,-73.58907,200.00,9,3,357
3517150,A PENTHOUSE WITH A BOSPHOURSE VIEW,Entire home/apt,Real Bed,,1,1.0,17709337,Ali,"Istanbul, Istanbul Province, Turkey",Turkey,41.0284,28.97515,475.00,74,4,262
3517568,Galata Junior Suite street wiew,Entire home/apt,Real Bed,,1,1.0,17709337,Ali,"İstanbul, İstanbul, Turkey",Turkey,41.02669,28.97755,295.00,47,3,322
3527622,Heart of the Mile End,Entire home/apt,Real Bed,,2,1.0,639409,Geneva,"Montreal, QC, Canada",Canada,45.52683,-73.60301,75.00,16,20,21
3530395,1 BR in Great NYC Neighborhood,Entire home/apt,Real Bed,,1,1.0,7665324,Edward,"New York, NY, United States",United States,40.72274,-73.99169,151.00,4,2,71
3532235,Very sunny 3 bedroom in Rosemont,Entire home/apt,Real Bed,,3,1.0,5410864,Simon,"Montreal, QC, Canada",Canada,45.54794,-73.5743,85.00,2,4,0
3535812,"Kowloon Mongkok 1812 Quadruple Room A,near station",Private room,Real Bed,,0,1.0,6361579,Man Ching Athena,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.3153,114.16884,597.00,36,2,98
35379,Double 02 CasanovaRooms Barcelona,Private room,Real Bed,,1,2.0,152232,Pablo,"Barcelona, Catalunya, Spain",Spain,41.39029,2.15268,40.00,229,2,237
3544397,Space in cute apartment with garden,Entire home/apt,Real Bed,,2,1.0,17839489,Solène & Laurent,"Montréal, Québec, Canada",Canada,45.54082,-73.63559,40.00,1,6,0
3544610,Apartment near the US Open,Entire home/apt,Real Bed,,1,1.0,17845064,Ingrid,"Queens, NY, United States",United States,40.73334,-73.85433,150.00,0,1,364
3567993,ROMANTIC Apartment WIFI in center,Entire home/apt,Real Bed,,1,1.0,6166581,Koni,"Barcelona, Catalonia, Spain",Spain,41.38985,2.17357,120.00,270,2,266
357958,Private terrace and bathroom & WiFi,Private room,Real Bed,,1,1.0,1809119,Katja,"Barcelona, Catalonia, Spain",Spain,41.38736,2.15547,57.00,103,1,65
3580577,Park Slope beauty,Entire home/apt,Real Bed,,1,1.0,18032197,Domenick,"Brooklyn, NY, United States",United States,40.66273,-73.99111,100.00,25,4,0
3581676,Ensuite room @ heart of downtown,Private room,Real Bed,,1,1.0,14231860,Grace & Irwin,"Montreal, QC, Canada",Canada,45.49556,-73.58053,58.00,52,3,280
359969,Large Plateau 2br Plateau-Mont-Royal - Mile End,Entire home/apt,Real Bed,,2,1.0,980356,Marie,"Montreal, QC, Canada",Canada,45.52098,-73.58662,74.00,12,3,15
3602073,Boho Flat in the Chic Center!,Entire home/apt,Real Bed,,1,1.0,8800497,Irmak,"Istanbul, Istanbul Province, Turkey",Turkey,41.04882,28.9983,269.00,3,1,358
3616643,Tree House in Rio 2.,Private room,Real Bed,,1,1.0,9468756,Cíntia,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-22.994424168863947,-43.257535143699705,149.00,0,2,365
3618467,The Sparrow Room,Entire home/apt,Real Bed,,1,1.0,4414904,Steve,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.32713,114.16367,298.00,24,10,353
3631518,"Sunrise 4 @ Savoy, TST MTR Exit B2",Private room,Real Bed,,1,1.0,15069940,Mike,"Kowloon, Tsim Sha Tsui, Hong Kong",Hong Kong,22.29841,114.1738,424.00,27,7,59
3632907,Relax in Taksim,Entire home/apt,Real Bed,,1,1.0,7420241,Serdar,"Istanbul, Bayoğlu / Taksim, Turkey",Turkey,41.0358,28.97635,127.00,76,2,315
3633808,long time room / short time stay,Private room,Real Bed,,1,1.5,7781079,Igal,"Istanbul, Istanbul Province, Turkey",Turkey,41.08732,29.03951,79.00,0,1,0
3640004,Bosphorus View Private Appartment,Entire home/apt,Real Bed,,1,1.0,2747656,Istaybul,"Istanbul, Istanbul Province, Turkey",Turkey,41.03476,28.98766,200.00,124,3,335
3654407,Apartamento frente ao mar na Barra,Entire home/apt,Real Bed,,2,3.0,13132431,Angela,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-23.011748074828937,-43.329621694878945,500.00,3,2,163
3675957,"Brooklyn Loft Studio, One Subway from Manhattan",Entire home/apt,Real Bed,,0,1.0,2076525,Douglas,"Brooklyn, NY, United States",United States,40.69839,-73.97666,125.00,12,30,146
369336,Posto 4 em Copacabana,Private room,Real Bed,,1,1.0,1820721,Ane,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-22.97155572586783,-43.18622068579519,78.00,38,2,356
3729694,NEW APARTMENT OPORTO,Entire home/apt,Real Bed,,1,1.0,13154313,Clarence,"Porto, Porto District, Portugal",Portugal,41.16287,-8.62033,28.00,91,2,38
